listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
29795538,Parc Montsouris,224162255,2018-11-04,"Paris, Ile-de-France, France",,,,f,1,t,t,Observatoire,,Paris,48.82025,2.34341,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Iron"", ""Heating"", ""Washer"", ""Hair dryer"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV""]",150,1,1125,100,10,10,10,10,10,10,f
30080331,Charmant Appartement 9Ã¨me,16737249,2014-06-13,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.87874,2.34312,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed""]",65,1,1125,100,10,10,10,10,10,10,t
31350246,Charmant 2 piÃ¨ces refait Ã  neuf - Brochant,7626356,2013-07-21,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.89168,2.31739,Entire apartment,Entire place,2,1,"[""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Iron"", ""Dedicated workspace"", ""Smoke alarm"", ""First aid kit"", ""Essentials"", ""TV"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Cleaning before checkout"", ""Host greets you"", ""Long term stays allowed""]",75,1,1125,100,10,10,10,10,10,10,f
32632211,Appartement typique Parisien Cosy et  Lumineux !,2103570,2012-04-09,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85751,2.37838,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Hangers"", ""Essentials"", ""Air conditioning"", ""Long term stays allowed""]",100,1,1125,100,10,10,10,10,10,10,t
33368034,Appart. vue Sacre Coeur proche Republique,47115887,2015-10-21,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.8697,2.35871,Entire apartment,Entire place,2,1,"[""Heating"", ""Washer"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Long term stays allowed"", ""TV""]",80,1,1125,100,10,10,10,10,10,10,f
33554352,Cosy flat near the Eiffel Tower,43675748,2015-09-08,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.85022,2.29379,Entire apartment,Entire place,2,1,"[""Iron"", ""Ethernet connection"", ""Shampoo"", ""Heating"", ""Elevator"", ""Dedicated workspace"", ""Hair dryer"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Long term stays allowed"", ""Hangers"", ""TV""]",52,1,1125,100,10,10,10,10,10,10,t
33566195,Paris 13,132844648,2017-05-31,"Paris, Ile-de-France, France",,,,f,1,t,t,Gobelins,,Paris,48.83234,2.34383,Entire apartment,Entire place,2,1,"[""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""TV"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Cable TV"", ""Single level home"", ""Extra pillows and blankets"", ""Bed linens"", ""Cleaning before checkout""]",50,1,1125,100,10,10,10,10,10,10,f
33788676,Nice apartment close to the BOIS DE VINCENNES - Professional Cleaning,254853853,2019-04-11,"Paris, Ile-de-France, France",,,,f,1,t,t,Reuilly,,Paris,48.83494,2.3995,Entire apartment,Entire place,2,1,"[""Elevator"", ""Dishes and silverware"", ""Hangers"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""TV"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Hot water"", ""Oven"", ""Wifi"", ""Long term stays allowed"", ""Microwave""]",67,1,1125,100,10,10,10,10,10,10,f
33789971,Magnificent bright apartment  - Professional Cleaning,254573117,2019-04-10,"Paris, Ile-de-France, France",,,,t,1,t,t,Popincourt,,Paris,48.85957,2.38009,Entire apartment,Entire place,2,1,"[""Dishes and silverware"", ""Hangers"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Iron"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""TV"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Hot water"", ""Building staff"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Microwave""]",113,1,1125,100,10,10,10,10,10,10,f
34458221,Cosy apartment Buttes Chaumont / La Villette,10711736,2013-12-19,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.88708,2.38369,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Washer"", ""Wifi"", ""Kitchen"", ""Dishes and silverware"", ""Cooking basics"", ""Hot water"", ""Essentials"", ""Long term stays allowed"", ""TV""]",75,1,1125,100,10,10,10,10,10,10,f
35135572,Charmant appartement dans le 18eme,5004944,2013-02-07,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89517,2.34576,Entire apartment,Entire place,2,1,"[""Heating"", ""Washer"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Essentials"", ""Long term stays allowed"", ""TV""]",60,1,1125,100,10,10,10,10,10,10,f
35926853,Magnifique appartement - rue du commerce,15553502,2014-05-15,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.84515,2.29447,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Iron"", ""Indoor fireplace"", ""Essentials"", ""Hot water"", ""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Dedicated workspace""]",150,1,1125,100,10,10,10,10,10,10,f
36271097,Charming Apartment Typically Parisian,86275023,2016-07-27,"Paris, Ile-de-France, France",,,,f,1,t,t,Observatoire,,Paris,48.82937,2.31975,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Breakfast"", ""Hot water"", ""Essentials"", ""Long term stays allowed"", ""Carbon monoxide alarm""]",65,1,1125,100,10,10,10,10,10,10,t
36473644,Appartement 2 piÃ¨ces Haussmannien,42053643,2015-08-20,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.88797,2.39224,Entire apartment,Entire place,2,1,"[""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Iron"", ""Dryer"", ""Dedicated workspace"", ""Essentials"", ""Bed linens"", ""TV"", ""Shampoo"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Microwave""]",55,1,1125,100,10,10,10,10,10,10,f
36550470,Appartement avec Jardin prive au calme  Ã  Paris,7392552,2013-07-10,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85068,2.39819,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Private entrance"", ""Long term stays allowed"", ""TV""]",90,1,1125,100,10,10,10,10,10,10,f
38630218,Appartement  - Tour Eiffel /Rue Cler,12319057,2014-02-17,"Paris, Ile-de-France, France",,,,f,1,t,t,Palais-Bourbon,,Paris,48.85966,2.3042,Entire apartment,Entire place,2,1,"[""Patio or balcony"", ""High chair"", ""Bathtub"", ""Dishes and silverware"", ""Hangers"", ""Changing table"", ""Coffee maker"", ""Iron"", ""Dedicated workspace"", ""Essentials"", ""Private entrance"", ""Baby bath"", ""Bed linens"", ""Dishwasher"", ""TV"", ""Crib"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Free street parking"", ""Hot water"", ""Game console"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Microwave""]",150,1,1125,100,10,10,10,10,10,10,f
39082979,Bel appartement spacieux dans Paris 15e,6829465,2013-06-10,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.84482,2.27814,Entire apartment,Entire place,2,1,"[""TV"", ""Iron"", ""Hair dryer"", ""Hangers"", ""Kitchen"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Shampoo"", ""Elevator"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""Dryer"", ""Wifi""]",100,1,1125,100,10,10,10,10,10,10,f
40522008,Appartement Paris 10eme,37167959,2015-06-30,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87311,2.35027,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV""]",100,1,1125,100,10,10,10,10,10,10,t
40559632,Appartement calme pour sejour parisien,244929282,2019-02-23,"Paris, Ile-de-France, France",,,,f,1,t,f,Gobelins,,Paris,48.82881,2.34424,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Breakfast"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",110,1,1125,100,10,10,10,10,10,10,f
40678758,Lovely apartment on the canal St Martin,7947103,2013-08-05,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87986,2.36726,Entire apartment,Entire place,2,1,"[""TV"", ""Iron"", ""Kitchen"", ""Hangers"", ""Smoke alarm"", ""Breakfast"", ""Fire extinguisher"", ""Heating"", ""Refrigerator"", ""Shampoo"", ""Elevator"", ""Long term stays allowed"", ""Essentials"", ""Dishes and silverware"", ""Washer"", ""Microwave"", ""Wifi""]",85,1,1125,100,10,10,10,10,10,10,f
28336095,â˜…â˜…â˜…â˜… Typical & Charming Home at the heart of Paris,5328872,2013-03-05,"Paris, Ile-de-France, France",,,,t,1,t,t,Enclos-St-Laurent,,Paris,48.86925,2.3591,Entire apartment,Entire place,2,1,"[""Paid parking off premises"", ""Shampoo"", ""Cooking basics"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Breakfast"", ""Bed linens"", ""Refrigerator"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Oven"", ""Wifi"", ""Dishes and silverware"", ""Keypad"", ""Long term stays allowed""]",100,7,1125,100,10,10,10,10,10,10,f
29707160,Paris : between Montmartre and Batignolles,119401174,2017-03-06,"Paris, Ile-de-France, France",,,,t,1,t,t,Buttes-Montmartre,,Paris,48.89107,2.32695,Entire apartment,Entire place,2,1,"[""Kitchen"", ""Coffee maker"", ""Hangers"", ""Bed linens"", ""Oven"", ""Long term stays allowed"", ""Iron"", ""Paid parking off premises"", ""Smoke alarm"", ""Cable TV"", ""Dedicated workspace"", ""Hot water"", ""Refrigerator"", ""Elevator"", ""Stove"", ""Essentials"", ""TV"", ""Private entrance"", ""Dishes and silverware"", ""Washer"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Host greets you"", ""Shampoo"", ""Heating"", ""Cooking basics"", ""Microwave"", ""Wifi""]",87,3,1125,100,10,10,10,10,10,10,f
30809640,â­Cosy T2- 2 pers- near Champs Elysees â­,7418211,2013-07-11,"Paris, Ile-de-France, France",,,,t,1,t,t,Passy,,Paris,48.86874,2.28039,Entire apartment,Entire place,2,1,"[""Dishes and silverware"", ""Pocket wifi"", ""Hangers"", ""Stove"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Iron"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""Dishwasher"", ""TV"", ""Paid parking off premises"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Host greets you"", ""Microwave""]",160,4,1125,100,10,10,10,10,10,10,t
31377174,Joli Appartement d'Artiste Ã  Montmartre,48075329,2015-11-03,"Paris, Ile-de-France, France",,,,t,1,t,t,Buttes-Montmartre,,Paris,48.88352,2.34135,Entire apartment,Entire place,2,1,"[""Ethernet connection"", ""Dishes and silverware"", ""Pocket wifi"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Iron"", ""Dryer"", ""Dedicated workspace"", ""Essentials"", ""Private entrance"", ""Bed linens"", ""Dishwasher"", ""TV"", ""Shampoo"", ""Lockbox"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Cable TV"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed""]",110,4,1125,100,10,10,10,10,10,10,f
31687408,Appartement confortable en plein cÅ“ur du 11e,34168234,2015-05-25,"Paris, Ile-de-France, France",,,,t,1,t,t,Popincourt,,Paris,48.8669,2.37911,Entire apartment,Entire place,2,1,"[""Shower gel"", ""Bathtub"", ""Piano"", ""Dishes and silverware"", ""Hangers"", ""Freezer"", ""Luggage dropoff allowed"", ""Stove"", ""Carbon monoxide alarm"", ""Iron"", ""Dedicated workspace"", ""Nespresso machine"", ""Smoke alarm"", ""Essentials"", ""Dishwasher"", ""Paid parking off premises"", ""Shampoo"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Conditioner"", ""Wifi"", ""Portable fans"", ""Long term stays allowed"", ""Laundromat nearby""]",102,3,1125,100,10,10,10,10,10,10,f
33827090,Cosy appartment in center of Quartier Latin,88110360,2016-08-05,"Paris, Ile-de-France, France",,,,t,1,t,f,Pantheon,,Paris,48.84582,2.35527,Entire apartment,Entire place,2,1,"[""Dishes and silverware"", ""Hangers"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Iron"", ""Dedicated workspace"", ""Smoke alarm"", ""First aid kit"", ""Essentials"", ""Private entrance"", ""Bed linens"", ""TV"", ""Paid parking off premises"", ""Shampoo"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Fire extinguisher"", ""Hot water"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Host greets you"", ""Microwave""]",95,3,1125,100,10,10,10,10,10,10,t
34113134,Jolie 2 piÃ¨ces en plein coeur de Menilmontant,11221462,2014-01-12,"Paris, Ile-de-France, France",,,,t,1,t,t,Menilmontant,,Paris,48.86714,2.38349,Entire apartment,Entire place,2,1,"[""Pocket wifi"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Host greets you"", ""TV"", ""Iron"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Paid parking off premises"", ""Bed linens""]",80,3,1125,100,10,10,10,10,10,10,f
34429350,Studio-atelier au jardin des Tuileries.,1830036,2012-02-29,"Paris, Ile-de-France, France",,,,t,1,t,t,Louvre,,Paris,48.8646,2.33088,Entire apartment,Entire place,2,1,"[""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Iron"", ""Dryer"", ""Refrigerator"", ""Dishes and silverware"", ""Private entrance"", ""First aid kit"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Paid parking off premises"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Carbon monoxide alarm""]",111,7,1125,100,10,10,10,10,10,10,f
37165033,Amazing flat + balcony in the heart of Batignolles,4813722,2013-01-23,"Paris, Ile-de-France, France",,,,t,1,t,t,Batignolles-Monceau,,Paris,48.88936,2.31819,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Elevator"", ""Hot water"", ""Long term stays allowed"", ""TV""]",80,5,1125,100,10,10,10,10,10,10,f
1639611,Cosy appartment in the Marais,7628370,2013-07-21,"Paris, Ile-de-France, France",,,,f,1,t,f,Louvre,,Paris,48.86147,2.34886,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",130,3,1125,100,10,10,10,10,10,10,f
1849442,Charming studio near Montmartre,9659668,2013-10-27,"Paris, Ile-de-France, France",,,,f,1,t,f,Opera,,Paris,48.87919,2.34237,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Dishes and silverware"", ""Heating"", ""TV"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dryer"", ""Bathtub"", ""Hot water"", ""Smoke alarm"", ""Refrigerator"", ""Oven"", ""Wifi"", ""Cooking basics"", ""Microwave"", ""Cleaning before checkout"", ""Long term stays allowed"", ""Host greets you""]",75,4,1125,100,10,10,10,10,10,10,f
3428637,2-piÃ¨ces/terrasse dans le 17e,1481415,2011-12-07,"Paris, Ile-de-France, France",,,,f,1,t,f,Batignolles-Monceau,,Paris,48.88679,2.30986,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Washer"", ""Dryer"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Cable TV""]",65,4,1125,100,10,10,10,10,10,10,f
3451758,WELL LOCATED COSY FLAT IN PARIS!,17396074,2014-06-29,"Paris, Ile-de-France, France",,,,f,1,t,f,Popincourt,,Paris,48.86523,2.36985,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Wifi"", ""Long term stays allowed""]",50,3,1125,100,10,10,10,10,10,10,f
5555235,Quiet & Bright flat,24411952,2014-12-02,"Paris, Ile-de-France, France",,,,f,1,t,f,Gobelins,,Paris,48.82518,2.36323,Entire apartment,Entire place,2,1,"[""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Iron"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Washer"", ""Cooking basics"", ""Shampoo"", ""Elevator""]",80,3,1125,100,10,10,10,10,10,10,f
6061582,"appart 33 m2, Ã  deux pas du Marais",31461718,2015-04-18,"Paris, Ile-de-France, France",,,,f,1,t,f,Popincourt,,Paris,48.86202,2.37049,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed""]",60,5,1125,100,10,10,10,10,10,10,f
6431444,Charming flat 5mn St Germain,33568537,2015-05-17,"Paris, Ile-de-France, France",,,,f,1,t,f,Palais-Bourbon,,Paris,48.85006,2.31887,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Washer"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",99,5,1125,100,10,10,10,10,10,10,f
6488280,Sunny Apartment Trendy Pigalle,33907684,2015-05-21,"Paris, Ile-de-France, France",,,,f,1,t,f,Opera,,Paris,48.88089,2.33488,Entire apartment,Entire place,2,1,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",90,5,1125,100,10,10,10,10,10,10,f
6805489,A deux pas de la butte Montmartre,35624832,2015-06-12,"Paris, Ile-de-France, France",,,,f,1,t,f,Buttes-Montmartre,,Paris,48.88563,2.34974,Entire apartment,Entire place,2,1,"[""Pocket wifi"", ""Essentials"", ""Stove"", ""Hot water"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Ethernet connection"", ""Heating"", ""Kitchen"", ""Coffee maker"", ""Paid parking off premises"", ""Shampoo"", ""Extra pillows and blankets"", ""Garden or backyard"", ""Shower gel"", ""Bed linens"", ""Cleaning before checkout""]",60,5,1125,100,10,10,10,10,10,10,f
9323504,Charmant T1 proche Buttes Chaumont,38057974,2015-07-10,"Paris, Ile-de-France, France",,,,f,1,t,f,Buttes-Chaumont,,Paris,48.88461,2.39503,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Host greets you""]",105,3,1125,100,10,10,10,10,10,10,f
10418866,Charming appartment Saint Germain,53661255,2016-01-07,"Paris, Ile-de-France, France",,,,f,1,t,f,Luxembourg,,Paris,48.85136,2.33537,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Indoor fireplace"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cable TV""]",105,6,1125,100,10,10,10,10,10,10,f
13277641,petit appartement trÃ¨s cosy,74838902,2016-05-30,"Paris, Ile-de-France, France",,,,f,1,t,f,Popincourt,,Paris,48.8505,2.39279,Entire apartment,Entire place,2,1,"[""Ethernet connection"", ""Elevator"", ""Dishes and silverware"", ""Pocket wifi"", ""Hangers"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Iron"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""TV"", ""Paid parking off premises"", ""Shampoo"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Microwave""]",50,6,1125,100,10,10,10,10,10,10,t
13368010,TYPICAL OLD PARISIAN FLAT,16391271,2014-06-04,"Paris, Ile-de-France, France",,,,f,1,t,f,Luxembourg,,Paris,48.85456,2.34018,Entire apartment,Entire place,2,1,"[""Heating"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace""]",164,4,1125,100,10,10,10,10,10,10,f
14839111,Cosy flat near to Montmartre,33217012,2015-05-12,"Paris, Ile-de-France, France",,,,f,1,t,f,Batignolles-Monceau,,Paris,48.8884,2.32249,Entire apartment,Entire place,2,1,"[""Dishes and silverware"", ""Pocket wifi"", ""Hangers"", ""Luggage dropoff allowed"", ""Stove"", ""Coffee maker"", ""Iron"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""TV"", ""Shampoo"", ""Heating"", ""Washer"", ""Cable TV"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Microwave""]",50,5,1125,100,10,10,10,10,10,10,f
17494658,Lovely flat 34mÂ² close to everything,48856422,2015-11-12,"Paris, Ile-de-France, France",,,,f,1,t,f,Reuilly,,Paris,48.83565,2.39533,Entire apartment,Entire place,2,1,"[""Oven"", ""Heating"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""First aid kit"", ""Dishes and silverware"", ""Hot water"", ""Hangers"", ""Essentials"", ""Bed linens"", ""Long term stays allowed"", ""Stove"", ""Carbon monoxide alarm""]",60,8,1125,100,10,10,10,10,10,10,f
19651478,Charming apartment 10th,9704186,2013-10-29,"Paris, Ile-de-France, France",,,,f,1,t,f,Enclos-St-Laurent,,Paris,48.87446,2.35456,Entire apartment,Entire place,2,1,"[""Iron"", ""Heating"", ""Washer"", ""Dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""First aid kit"", ""Essentials"", ""Host greets you"", ""Long term stays allowed"", ""Bed linens"", ""TV"", ""Breakfast""]",80,3,1125,100,10,10,10,10,10,10,f
20684017,Charming apartment in Paris 6e,80778477,2016-06-29,"Paris, Ile-de-France, France",,,,f,1,t,f,Luxembourg,,Paris,48.84436,2.32953,Entire apartment,Entire place,2,1,"[""Iron"", ""Washer"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""First aid kit"", ""Essentials"", ""Long term stays allowed"", ""Host greets you"", ""TV""]",100,3,1125,100,10,10,10,10,10,10,f
20881122,Deux-piÃ¨ces dans le Marais,21157896,2014-09-10,"Paris, Ile-de-France, France",,,,f,1,t,f,Hotel-de-Ville,,Paris,48.8562,2.36361,Entire apartment,Entire place,2,1,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Dedicated workspace"", ""Hair dryer"", ""Wifi"", ""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Long term stays allowed"", ""Hangers"", ""TV""]",100,5,1125,100,10,10,10,10,10,10,f
21159204,Charming typical and cozy Parisian apartment,36557945,2015-06-23,"Paris, Ile-de-France, France",,,,f,1,t,f,Buttes-Chaumont,,Paris,48.87771,2.39035,Entire apartment,Entire place,2,1,"[""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Indoor fireplace"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Private entrance"", ""Long term stays allowed""]",80,7,1125,100,10,10,10,10,10,10,f
22103278,Cosy  Appartement Heart  of Paris (Quartier Latin),95310154,2016-09-15,"Paris, Ile-de-France, France",,,,f,1,t,f,Pantheon,,Paris,48.84457,2.34642,Entire apartment,Entire place,2,1,"[""Free parking on premises"", ""Paid parking on premises"", ""Elevator"", ""Hangers"", ""Iron"", ""Children\u2019s books and toys"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Private entrance"", ""TV"", ""Paid parking off premises"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Hot water"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Host greets you""]",80,4,1125,100,10,10,10,10,10,10,t
